run_id,run_dir,phase,market,interval,codebook_size,min_volume,volume_filter,split_family,split_index,split_seed,train_symbols,val_symbols,test_symbols,train_candles,val_candles,test_candles,shape_val_train_l1,shape_test_train_l1,shape_val_train_max_diff,shape_test_train_max_diff,shape_train_entropy,shape_val_entropy,shape_test_entropy,shape_train_mean_sc,shape_val_mean_sc,shape_test_mean_sc,range_val_train_l1,range_test_train_l1,range_val_train_max_diff,range_test_train_max_diff,range_train_entropy,range_val_entropy,range_test_entropy,pair_val_train_l1,pair_test_train_l1,pair_val_train_max_diff,pair_test_train_max_diff,pair_train_entropy,pair_val_entropy,pair_test_entropy,kmeans_shape_val_train_l1,kmeans_shape_test_train_l1,kmeans_pair_val_train_l1,kmeans_pair_test_train_l1,kmeans_inertia_per_sample,kmeans_shape_mean_sc_train,kmeans_shape_mean_sc_val,kmeans_shape_mean_sc_test,notes
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_10,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_10,1B,NASDAQ,1m,12,2,volume >= 2,random,10,10,"[""GOOGL"", ""MRVL"", ""META"", ""AVGO"", ""INTC"", ""PLTR"", ""SOXX"", ""QCOM"", ""NVDA"", ""AMZN"", ""NFLX"", ""AMD""]","[""TSLA"", ""AAPL""]","[""RKLB"", ""QQQ"", ""MU"", ""MSFT""]",143054,23952,47979,0.09458601985008411,0.08152832351312392,0.016475526350607367,0.019550983628363446,3.482167,3.455397,3.432673,0.196013,0.197003,0.197092,0.356869319748729,0.271129696061503,0.11045284374351252,0.08918762212288114,2.484188,2.233643,2.483649,0.41252721001628756,0.3102316633182299,0.018423656373194423,0.019550983628363446,5.88875,5.648089,5.895586,0.09115697970334487,0.08532218737971638,0.4113538287726487,0.3105470380234512,0.048273960903749635,0.1936831510322453,0.19533881313742488,0.19456835707270145,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_11,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_11,1B,NASDAQ,1m,12,2,volume >= 2,random,11,11,"[""META"", ""AMZN"", ""GOOGL"", ""MSFT"", ""PLTR"", ""NFLX"", ""AAPL"", ""AVGO"", ""AMD"", ""QQQ"", ""NVDA"", ""TSLA""]","[""RKLB"", ""MU""]","[""INTC"", ""QCOM"", ""MRVL"", ""SOXX""]",143537,23999,47449,0.06753553492829867,0.15668963414323273,0.013020510078979405,0.02952762293486378,3.471597,3.444579,3.473507,0.197606,0.197452,0.195571,0.9362973191895656,0.6623533333941309,0.2625536447520229,0.17303842893479873,2.484187,2.131734,2.413333,0.9486288463772181,0.7387933444183166,0.041532920812187395,0.02952762293486378,5.907077,5.52103,5.702973,0.05659560936784647,0.14033003309984826,0.9463170667704764,0.7280059617679283,0.04900985827587138,0.2101722008975021,0.20710434285405885,0.21274790050560474,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_12,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_12,1B,NASDAQ,1m,12,2,volume >= 2,random,12,12,"[""MRVL"", ""SOXX"", ""QCOM"", ""MSFT"", ""MU"", ""PLTR"", ""RKLB"", ""TSLA"", ""AVGO"", ""AMZN"", ""AMD"", ""META""]","[""AAPL"", ""GOOGL""]","[""NVDA"", ""NFLX"", ""INTC"", ""QQQ""]",143201,23933,47851,0.0513873402129089,0.08029582310331701,0.011290182821846032,0.015635677686342678,3.481837,3.459286,3.457683,0.197432,0.196958,0.198285,0.6208053191399714,0.3570973923670472,0.1807727165731097,0.1594505199585984,2.484197,1.981253,2.292498,0.6434457186967757,0.38324028673753213,0.028323457493968786,0.022010293443697322,5.896282,5.405434,5.716026,0.050012657264295345,0.0797492311619816,0.6434249999210659,0.38310001873264343,0.04872720629024064,0.1943920054918783,0.19397124148090172,0.19548503068638623,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_13,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_13,1B,NASDAQ,1m,12,2,volume >= 2,random,13,13,"[""GOOGL"", ""PLTR"", ""QQQ"", ""AAPL"", ""MRVL"", ""AMD"", ""AMZN"", ""MSFT"", ""QCOM"", ""NFLX"", ""MU"", ""NVDA""]","[""SOXX"", ""TSLA""]","[""AVGO"", ""META"", ""RKLB"", ""INTC""]",143564,23619,47802,0.12084760344837414,0.020774727005573295,0.030460339145249832,0.003497230492860673,3.48471,3.500584,3.485665,0.197983,0.195744,0.197405,0.1483409885085768,0.30810705884302997,0.04182019935746176,0.08360458962588112,2.484193,2.366304,2.501407,0.2288671329775745,0.317770386491058,0.030460339145249832,0.010040209083611688,5.919524,5.732905,5.905793,0.13029020462975122,0.019662427808562997,0.22454026879294406,0.314086326029302,0.04922517407306149,0.21145770098857222,0.21362720434409452,0.2113595219836946,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_14,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_14,1B,NASDAQ,1m,12,2,volume >= 2,random,14,14,"[""NVDA"", ""INTC"", ""AVGO"", ""AAPL"", ""GOOGL"", ""MRVL"", ""META"", ""RKLB"", ""MU"", ""QQQ"", ""MSFT"", ""PLTR""]","[""SOXX"", ""NFLX""]","[""AMZN"", ""AMD"", ""QCOM"", ""TSLA""]",143616,23488,47881,0.2900655911980844,0.040660800246999,0.057488376512358726,0.008450591068419,3.464451,3.44899,3.47224,0.195255,0.190912,0.19511,0.32308396869399225,0.16713379593574995,0.08291304817691258,0.059838627447211024,2.484191,2.253447,2.488835,0.40677053735787105,0.1794187193710633,0.057488376512358726,0.009501184892667467,5.906323,5.53704,5.904209,0.24749737568423455,0.03763546039719461,0.404214485676609,0.17683177692953578,0.04875087228050844,0.20988491706859702,0.2062095649768004,0.21051625479719885,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_15,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_15,1B,NASDAQ,1m,12,2,volume >= 2,random,15,15,"[""MRVL"", ""AMZN"", ""QQQ"", ""INTC"", ""AMD"", ""RKLB"", ""NFLX"", ""MU"", ""META"", ""SOXX"", ""AVGO"", ""PLTR""]","[""QCOM"", ""TSLA""]","[""NVDA"", ""MSFT"", ""AAPL"", ""GOOGL""]",143131,23923,47931,0.042232284200716154,0.08518202512066314,0.009093045077847653,0.01598327048336857,3.463668,3.467669,3.438841,0.195399,0.195115,0.195677,0.13816826615768163,0.48401247313958495,0.03952541787742772,0.14145056383152674,2.484191,2.519875,2.114282,0.15360487031675663,0.5302900401144002,0.011827610757266058,0.019201886380712057,5.878714,5.921171,5.515169,0.0460454995354894,0.08712006238075531,0.157829802764443,0.5289815417252317,0.04854342760085167,0.19450174417633218,0.1945379216501444,0.1949979028433261,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_16,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_16,1B,NASDAQ,1m,12,2,volume >= 2,random,16,16,"[""INTC"", ""MRVL"", ""RKLB"", ""NVDA"", ""AVGO"", ""MSFT"", ""META"", ""PLTR"", ""SOXX"", ""MU"", ""AAPL"", ""AMD""]","[""TSLA"", ""GOOGL""]","[""AMZN"", ""QCOM"", ""QQQ"", ""NFLX""]",143268,23981,47736,0.09108126540932629,0.10338450527795383,0.018096125885142686,0.01714948100865729,3.487983,3.452287,3.479722,0.198768,0.197065,0.197592,0.41719415561321016,0.41459974186136106,0.10640644867855356,0.19104379760570792,2.484192,2.183436,2.261989,0.4678317870368932,0.4236369313969665,0.01713292902376204,0.028754518194711726,5.909031,5.600188,5.702226,0.08091820422692102,0.10402577060169824,0.4641828293729157,0.4253264840083619,0.04919004164725375,0.19484369764705334,0.19425705659781897,0.19349077648380852,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_17,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_17,1B,NASDAQ,1m,12,2,volume >= 2,random,17,17,"[""AMD"", ""GOOGL"", ""QQQ"", ""PLTR"", ""SOXX"", ""TSLA"", ""AVGO"", ""AAPL"", ""MSFT"", ""MRVL"", ""INTC"", ""NFLX""]","[""NVDA"", ""AMZN""]","[""META"", ""RKLB"", ""MU"", ""QCOM""]",143152,23962,47871,0.09890553396329335,0.01879365509235486,0.01688734450425014,0.004124595022458426,3.487974,3.466576,3.48001,0.195087,0.195725,0.194855,0.2286120412496568,0.4866494834809686,0.060582044712630234,0.1277450464507347,2.48419,2.339946,2.49033,0.2541944928880212,0.4867659976905493,0.014763436121946631,0.016547246037144595,5.906273,5.769786,5.889431,0.09863589552165916,0.015669462620119458,0.25822074642661696,0.48868355308968703,0.04858732026316433,0.19404585248757633,0.19518466167447054,0.1942973528962774,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_18,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_18,1B,NASDAQ,1m,12,2,volume >= 2,random,18,18,"[""AMZN"", ""AAPL"", ""QQQ"", ""MSFT"", ""GOOGL"", ""PLTR"", ""INTC"", ""RKLB"", ""NVDA"", ""NFLX"", ""AVGO"", ""AMD""]","[""MU"", ""QCOM""]","[""MRVL"", ""SOXX"", ""TSLA"", ""META""]",143588,23922,47475,0.067858071115447,0.10731659710437985,0.011056135498191969,0.024793927914080666,3.453624,3.453365,3.468748,0.197174,0.196845,0.194898,0.7302817587995503,0.058405681294895435,0.20394337096953327,0.016909986728015303,2.484191,2.300133,2.488148,0.7449912203518442,0.1429786468666429,0.031778249829444834,0.024793927914080666,5.894661,5.643516,5.847505,0.06845065687001899,0.10331929530460032,0.7335282255382849,0.1470788869734853,0.0489048826982408,0.20980605009366451,0.2127955002713623,0.21261369661889018,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_19,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_random_19,1B,NASDAQ,1m,12,2,volume >= 2,random,19,19,"[""AMD"", ""PLTR"", ""MRVL"", ""NFLX"", ""MU"", ""AVGO"", ""AAPL"", ""RKLB"", ""NVDA"", ""AMZN"", ""SOXX"", ""META""]","[""GOOGL"", ""QQQ""]","[""INTC"", ""TSLA"", ""QCOM"", ""MSFT""]",143101,23963,47921,0.05661834743148324,0.07204532913421735,0.018773751895161495,0.013850887658908073,3.206447,3.136636,3.178749,0.212452,0.211006,0.21204,0.7341626129886725,0.1190041557888755,0.30619845140553403,0.034012233286140975,2.484197,1.814477,2.524234,0.7717101167789953,0.14063611719921282,0.055802345529719966,0.01224177679132638,5.620696,4.940466,5.65849,0.061154447650228455,0.08341956503199312,0.7717909133832497,0.1451537684782685,0.0485707264886339,0.19404961096893866,0.19311600370757742,0.19439700914472227,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_00,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_00,1B,NASDAQ,1m,12,2,volume >= 2,vol_holdout,0,0,"[""NVDA"", ""SOXX"", ""PLTR"", ""TSLA"", ""NFLX"", ""AVGO"", ""MSFT"", ""META"", ""QQQ"", ""AMZN"", ""GOOGL"", ""AAPL""]","[""QCOM"", ""INTC"", ""MRVL""]","[""AMD"", ""RKLB"", ""MU""]",143160,35830,35995,0.04748546366659422,0.12196564314352279,0.009164865489349,0.01741311378621592,3.484843,3.482086,3.446496,0.197094,0.197568,0.198481,0.9301144292492325,0.939741630782053,0.2904688808261234,0.2795179886095291,2.484184,2.192426,2.136095,0.9478261608694062,0.9557982949185649,0.046703970279073116,0.04356085379589797,5.901275,5.532873,5.531907,0.04892822638835698,0.12575480334517608,0.9452932793919815,0.9573263217885848,0.04869949924909193,0.19397852712089358,0.19345475240612867,0.1952803754746282,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_01,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_01,1B,NASDAQ,1m,12,2,volume >= 2,vol_holdout,1,1,"[""META"", ""MSFT"", ""NVDA"", ""QQQ"", ""TSLA"", ""GOOGL"", ""AAPL"", ""NFLX"", ""PLTR"", ""SOXX"", ""AVGO"", ""AMZN""]","[""INTC"", ""MU"", ""RKLB""]","[""AMD"", ""QCOM"", ""MRVL""]",143160,35999,35826,0.13345189084720543,0.04888274840924582,0.016809449109142532,0.0074544954146213566,3.495606,3.445712,3.500883,0.197481,0.197981,0.197207,0.9899274979860553,0.8796851448668566,0.3046209616933804,0.26524591079104565,2.484184,2.085016,2.236497,0.9962703925036073,0.9050696860288077,0.045662479246322864,0.03807870807440395,5.910787,5.484486,5.591394,0.13513844152992943,0.045024473087745646,0.9946210009667695,0.90385010740887,0.04869913088938949,0.19402359144022838,0.194560313345697,0.1934024070584451,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_02,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_02,1B,NASDAQ,1m,12,2,volume >= 2,vol_holdout,2,2,"[""NVDA"", ""TSLA"", ""GOOGL"", ""PLTR"", ""MSFT"", ""META"", ""AMZN"", ""AVGO"", ""NFLX"", ""SOXX"", ""QQQ"", ""AAPL""]","[""INTC"", ""MU"", ""MRVL""]","[""QCOM"", ""RKLB"", ""AMD""]",143160,35906,35919,0.09324089955974113,0.03459866752908953,0.014816100255693875,0.006178847223240275,3.483038,3.465968,3.476673,0.193494,0.193951,0.193684,0.9380493510833845,0.9318299507224589,0.27654709519300397,0.29341156490993625,2.484184,2.157528,2.178266,0.9411001969424775,0.9456586985894755,0.043823304142369075,0.04291349095117549,5.900414,5.534883,5.546902,0.09443420120902757,0.03621883054512587,0.9416101715530012,0.9445017658363152,0.04869608510036847,0.19398381167574882,0.194769353970222,0.1940905914159823,
shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_03,/Users/choeseoggyu/portfolio/finlabs/research/notebooks/01_shape_quantization/runs/phase_1b/shape_token_range_bucket_NASDAQ_1m_k12_vge2_vol_holdout_03,1B,NASDAQ,1m,12,2,volume >= 2,vol_holdout,3,3,"[""AVGO"", ""GOOGL"", ""META"", ""QQQ"", ""SOXX"", ""PLTR"", ""NVDA"", ""MSFT"", ""NFLX"", ""TSLA"", ""AAPL"", ""AMZN""]","[""AMD"", ""INTC"", ""MU""]","[""RKLB"", ""QCOM"", ""MRVL""]",143160,35995,35830,0.19528687528044106,0.08882343253123917,0.026638828364794545,0.015247717540460892,3.47799,3.425685,3.466895,0.197648,0.197713,0.195385,0.90445895263231,0.96555958693832,0.24856924572857342,0.32156014512977954,2.484184,2.150891,2.156914,0.9305881948383055,0.9954239256705452,0.04133832288882754,0.05066712964273485,5.895995,5.539307,5.462653,0.1931428765932184,0.09319672770979219,0.9319587400395284,0.9932413019258228,0.04873113043316918,0.1936690929883563,0.1937331799490369,0.191495572710679,
